RESERVOIR node 0 HJELLE
reservoir_init_fr= 0.67000  masl=751.678
Filling at HRW [Mm3] = 12.03297
Filling at LRW [Mm3] = 3.00824
Active reservoir capacity [Mm3] = 9.02473
outlet_auto_qmin_masl [masl] = 745.500
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 12 5 15 1.2000 88.4667 0.0000 0.0000 9.0145 753.9898 0.6655 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 16 1.2000 90.0000 0.0000 0.0000 9.0141 753.9894 0.6655 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 17 1.2000 88.4667 0.0000 0.0000 9.0138 753.9891 0.6655 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 18 1.2000 83.9711 0.0000 0.0000 9.0134 753.9887 0.6654 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 19 1.2000 76.8198 0.0000 0.0000 9.0130 753.9884 0.6654 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 20 1.2000 67.5000 0.0000 0.0000 9.0127 753.9880 0.6653 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 21 1.2000 56.6469 0.0000 0.0000 9.0123 753.9876 0.6653 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 22 1.2000 45.0000 0.0000 0.0000 9.0120 753.9873 0.6653 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 5 23 1.2000 33.3531 0.0000 0.0000 9.0116 753.9869 0.6652 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 0 1.2000 22.5000 0.0000 0.0000 9.0112 753.9866 0.6652 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 1 1.2000 13.1802 0.0000 0.0000 9.0109 753.9862 0.6651 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 2 1.2000 6.0289 0.0000 0.0000 9.0105 753.9858 0.6651 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 3 1.2000 1.5333 0.0000 0.0000 9.0102 753.9855 0.6651 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 4 1.2000 0.0000 0.0000 0.0000 9.0098 753.9851 0.6650 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 5 1.2000 1.5333 0.0000 0.0000 9.0094 753.9848 0.6650 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 6 1.2000 6.0289 0.0000 0.0000 9.0091 753.9844 0.6649 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 7 1.2000 13.1802 0.0000 0.0000 9.0087 753.9840 0.6649 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 8 1.2000 22.5000 0.0000 0.0000 9.0084 753.9837 0.6649 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 9 1.2000 33.3531 0.0000 0.0000 9.0080 753.9833 0.6648 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 10 1.2000 45.0000 0.0000 0.0000 9.0076 753.9830 0.6648 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 11 1.2000 56.6469 0.0000 0.0000 9.0073 753.9826 0.6647 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 12 1.2000 67.5000 0.0000 0.0000 9.0069 753.9823 0.6647 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
2023 12 6 13 1.2000 76.8198 0.0000 0.0000 9.0066 753.9819 0.6647 0.0000 0.0000 0.0000 0.0000 1.3000 1.3000 
