Riversystem mini_uTAHPS_qmin reservoir fractions [fr] 
YYYY MM DD HH HJELLE 
2025 3 21 5 0.5068 
2025 3 21 6 0.5068 
2025 3 21 7 0.5069 
2025 3 21 8 0.5070 
2025 3 21 9 0.5071 
2025 3 21 10 0.5072 
2025 3 21 11 0.5072 
2025 3 21 12 0.5073 
2025 3 21 13 0.5074 
2025 3 21 14 0.5075 
2025 3 21 15 0.5076 
2025 3 21 16 0.5076 
2025 3 21 17 0.5077 
2025 3 21 18 0.5078 
2025 3 21 19 0.5079 
2025 3 21 20 0.5080 
2025 3 21 21 0.5080 
2025 3 21 22 0.5081 
2025 3 21 23 0.5082 
2025 3 22 0 0.5083 
2025 3 22 1 0.5084 
2025 3 22 2 0.5084 
2025 3 22 3 0.5085 
2025 3 22 4 0.5086 
2025 3 22 5 0.5087 
2025 3 22 6 0.5088 
2025 3 22 7 0.5088 
2025 3 22 8 0.5089 
2025 3 22 9 0.5090 
2025 3 22 10 0.5091 
2025 3 22 11 0.5092 
2025 3 22 12 0.5092 
2025 3 22 13 0.5093 
2025 3 22 14 0.5094 
2025 3 22 15 0.5095 
2025 3 22 16 0.5096 
2025 3 22 17 0.5096 
2025 3 22 18 0.5097 
2025 3 22 19 0.5098 
2025 3 22 20 0.5099 
2025 3 22 21 0.5100 
2025 3 22 22 0.5100 
2025 3 22 23 0.5101 
2025 3 23 0 0.5102 
2025 3 23 1 0.5103 
2025 3 23 2 0.5104 
2025 3 23 3 0.5104 
2025 3 23 4 0.5105 
2025 3 23 5 0.5106 
2025 3 23 6 0.5107 
2025 3 23 7 0.5108 
2025 3 23 8 0.5108 
2025 3 23 9 0.5109 
2025 3 23 10 0.5110 
2025 3 23 11 0.5111 
2025 3 23 12 0.5112 
2025 3 23 13 0.5112 
2025 3 23 14 0.5113 
2025 3 23 15 0.5114 
2025 3 23 16 0.5115 
2025 3 23 17 0.5116 
2025 3 23 18 0.5116 
2025 3 23 19 0.5117 
2025 3 23 20 0.5118 
2025 3 23 21 0.5119 
2025 3 23 22 0.5120 
2025 3 23 23 0.5120 
2025 3 24 0 0.5121 
2025 3 24 1 0.5122 
2025 3 24 2 0.5123 
2025 3 24 3 0.5124 
2025 3 24 4 0.5124 
2025 3 24 5 0.5125 
2025 3 24 6 0.5126 
2025 3 24 7 0.5127 
2025 3 24 8 0.5128 
2025 3 24 9 0.5128 
2025 3 24 10 0.5129 
2025 3 24 11 0.5130 
2025 3 24 12 0.5131 
2025 3 24 13 0.5132 
2025 3 24 14 0.5132 
2025 3 24 15 0.5133 
2025 3 24 16 0.5134 
2025 3 24 17 0.5135 
2025 3 24 18 0.5136 
2025 3 24 19 0.5136 
2025 3 24 20 0.5137 
2025 3 24 21 0.5138 
2025 3 24 22 0.5139 
2025 3 24 23 0.5139 
2025 3 25 0 0.5140 
2025 3 25 1 0.5141 
2025 3 25 2 0.5142 
2025 3 25 3 0.5143 
2025 3 25 4 0.5143 
2025 3 25 5 0.5144 
2025 3 25 6 0.5145 
2025 3 25 7 0.5146 
2025 3 25 8 0.5147 
2025 3 25 9 0.5147 
2025 3 25 10 0.5148 
2025 3 25 11 0.5149 
2025 3 25 12 0.5150 
2025 3 25 13 0.5151 
2025 3 25 14 0.5151 
2025 3 25 15 0.5152 
2025 3 25 16 0.5153 
2025 3 25 17 0.5154 
2025 3 25 18 0.5155 
2025 3 25 19 0.5155 
2025 3 25 20 0.5156 
2025 3 25 21 0.5157 
2025 3 25 22 0.5158 
2025 3 25 23 0.5159 
2025 3 26 0 0.5159 
2025 3 26 1 0.5160 
2025 3 26 2 0.5161 
2025 3 26 3 0.5162 
2025 3 26 4 0.5163 
2025 3 26 5 0.5163 
2025 3 26 6 0.5164 
2025 3 26 7 0.5165 
2025 3 26 8 0.5166 
2025 3 26 9 0.5167 
2025 3 26 10 0.5167 
2025 3 26 11 0.5168 
2025 3 26 12 0.5169 
2025 3 26 13 0.5170 
2025 3 26 14 0.5171 
2025 3 26 15 0.5171 
2025 3 26 16 0.5172 
2025 3 26 17 0.5173 
2025 3 26 18 0.5174 
2025 3 26 19 0.5175 
2025 3 26 20 0.5175 
2025 3 26 21 0.5176 
2025 3 26 22 0.5177 
2025 3 26 23 0.5178 
2025 3 27 0 0.5179 
2025 3 27 1 0.5179 
2025 3 27 2 0.5180 
2025 3 27 3 0.5181 
2025 3 27 4 0.5182 
2025 3 27 5 0.5183 
2025 3 27 6 0.5183 
2025 3 27 7 0.5184 
2025 3 27 8 0.5185 
2025 3 27 9 0.5186 
2025 3 27 10 0.5187 
2025 3 27 11 0.5187 
2025 3 27 12 0.5188 
2025 3 27 13 0.5189 
2025 3 27 14 0.5190 
2025 3 27 15 0.5191 
2025 3 27 16 0.5191 
2025 3 27 17 0.5192 
2025 3 27 18 0.5193 
2025 3 27 19 0.5194 
2025 3 27 20 0.5195 
2025 3 27 21 0.5195 
2025 3 27 22 0.5196 
2025 3 27 23 0.5197 
2025 3 28 0 0.5198 
2025 3 28 1 0.5199 
2025 3 28 2 0.5199 
2025 3 28 3 0.5200 
2025 3 28 4 0.5201 
2025 3 28 5 0.5202 
2025 3 28 6 0.5203 
2025 3 28 7 0.5203 
2025 3 28 8 0.5204 
2025 3 28 9 0.5205 
2025 3 28 10 0.5206 
2025 3 28 11 0.5207 
2025 3 28 12 0.5207 
2025 3 28 13 0.5208 
2025 3 28 14 0.5209 
2025 3 28 15 0.5210 
2025 3 28 16 0.5210 
2025 3 28 17 0.5211 
2025 3 28 18 0.5212 
2025 3 28 19 0.5213 
2025 3 28 20 0.5214 
2025 3 28 21 0.5214 
2025 3 28 22 0.5215 
2025 3 28 23 0.5216 
2025 3 29 0 0.5217 
2025 3 29 1 0.5218 
2025 3 29 2 0.5218 
2025 3 29 3 0.5219 
2025 3 29 4 0.5220 
2025 3 29 5 0.5221 
2025 3 29 6 0.5222 
2025 3 29 7 0.5222 
2025 3 29 8 0.5223 
2025 3 29 9 0.5224 
2025 3 29 10 0.5225 
2025 3 29 11 0.5226 
2025 3 29 12 0.5226 
2025 3 29 13 0.5227 
2025 3 29 14 0.5228 
2025 3 29 15 0.5229 
2025 3 29 16 0.5230 
2025 3 29 17 0.5230 
2025 3 29 18 0.5231 
2025 3 29 19 0.5232 
2025 3 29 20 0.5233 
2025 3 29 21 0.5234 
2025 3 29 22 0.5234 
2025 3 29 23 0.5235 
2025 3 30 0 0.5236 
2025 3 30 1 0.5237 
2025 3 30 2 0.5238 
2025 3 30 3 0.5238 
2025 3 30 4 0.5239 
2025 3 30 5 0.5240 
2025 3 30 6 0.5241 
2025 3 30 7 0.5242 
2025 3 30 8 0.5242 
2025 3 30 9 0.5243 
2025 3 30 10 0.5244 
2025 3 30 11 0.5245 
2025 3 30 12 0.5246 
2025 3 30 13 0.5246 
2025 3 30 14 0.5247 
2025 3 30 15 0.5248 
2025 3 30 16 0.5249 
2025 3 30 17 0.5250 
2025 3 30 18 0.5250 
2025 3 30 19 0.5251 
2025 3 30 20 0.5252 
2025 3 30 21 0.5253 
2025 3 30 22 0.5254 
2025 3 30 23 0.5254 
2025 3 31 0 0.5255 
2025 3 31 1 0.5256 
2025 3 31 2 0.5257 
2025 3 31 3 0.5258 
2025 3 31 4 0.5258 
2025 3 31 5 0.5259 
2025 3 31 6 0.5260 
2025 3 31 7 0.5261 
2025 3 31 8 0.5262 
2025 3 31 9 0.5262 
2025 3 31 10 0.5263 
2025 3 31 11 0.5264 
2025 3 31 12 0.5265 
2025 3 31 13 0.5266 
2025 3 31 14 0.5266 
2025 3 31 15 0.5267 
2025 3 31 16 0.5268 
2025 3 31 17 0.5269 
2025 3 31 18 0.5270 
2025 3 31 19 0.5270 
2025 3 31 20 0.5271 
2025 3 31 21 0.5272 
2025 3 31 22 0.5273 
2025 3 31 23 0.5274 
2025 4 1 0 0.5274 
2025 4 1 1 0.5275 
2025 4 1 2 0.5276 
2025 4 1 3 0.5277 
2025 4 1 4 0.5278 
2025 4 1 5 0.5278 
2025 4 1 6 0.5279 
2025 4 1 7 0.5280 
2025 4 1 8 0.5281 
2025 4 1 9 0.5281 
2025 4 1 10 0.5282 
2025 4 1 11 0.5283 
2025 4 1 12 0.5284 
2025 4 1 13 0.5285 
2025 4 1 14 0.5285 
2025 4 1 15 0.5286 
2025 4 1 16 0.5287 
2025 4 1 17 0.5288 
2025 4 1 18 0.5289 
2025 4 1 19 0.5289 
2025 4 1 20 0.5290 
2025 4 1 21 0.5291 
2025 4 1 22 0.5292 
2025 4 1 23 0.5293 
2025 4 2 0 0.5293 
2025 4 2 1 0.5294 
2025 4 2 2 0.5295 
2025 4 2 3 0.5296 
2025 4 2 4 0.5297 
2025 4 2 5 0.5297 
2025 4 2 6 0.5298 
2025 4 2 7 0.5299 
2025 4 2 8 0.5300 
2025 4 2 9 0.5301 
2025 4 2 10 0.5301 
2025 4 2 11 0.5302 
2025 4 2 12 0.5303 
2025 4 2 13 0.5304 
2025 4 2 14 0.5305 
2025 4 2 15 0.5305 
2025 4 2 16 0.5306 
2025 4 2 17 0.5307 
2025 4 2 18 0.5308 
2025 4 2 19 0.5309 
2025 4 2 20 0.5309 
2025 4 2 21 0.5310 
2025 4 2 22 0.5311 
2025 4 2 23 0.5312 
2025 4 3 0 0.5313 
2025 4 3 1 0.5313 
2025 4 3 2 0.5314 
2025 4 3 3 0.5315 
2025 4 3 4 0.5316 
2025 4 3 5 0.5317 
2025 4 3 6 0.5317 
2025 4 3 7 0.5318 
2025 4 3 8 0.5319 
2025 4 3 9 0.5320 
2025 4 3 10 0.5321 
2025 4 3 11 0.5321 
2025 4 3 12 0.5322 
2025 4 3 13 0.5323 
2025 4 3 14 0.5324 
2025 4 3 15 0.5325 
2025 4 3 16 0.5325 
2025 4 3 17 0.5326 
2025 4 3 18 0.5327 
2025 4 3 19 0.5328 
2025 4 3 20 0.5329 
2025 4 3 21 0.5329 
2025 4 3 22 0.5330 
2025 4 3 23 0.5331 
2025 4 4 0 0.5332 
2025 4 4 1 0.5333 
2025 4 4 2 0.5333 
2025 4 4 3 0.5334 
2025 4 4 4 0.5335 
2025 4 4 5 0.5336 
2025 4 4 6 0.5337 
2025 4 4 7 0.5337 
2025 4 4 8 0.5338 
2025 4 4 9 0.5339 
2025 4 4 10 0.5340 
2025 4 4 11 0.5341 
2025 4 4 12 0.5341 
2025 4 4 13 0.5342 
2025 4 4 14 0.5343 
2025 4 4 15 0.5344 
2025 4 4 16 0.5345 
2025 4 4 17 0.5345 
2025 4 4 18 0.5346 
2025 4 4 19 0.5347 
2025 4 4 20 0.5348 
2025 4 4 21 0.5349 
2025 4 4 22 0.5349 
2025 4 4 23 0.5350 
2025 4 5 0 0.5351 
2025 4 5 1 0.5352 
2025 4 5 2 0.5353 
2025 4 5 3 0.5353 
2025 4 5 4 0.5354 
2025 4 5 5 0.5355 
2025 4 5 6 0.5356 
2025 4 5 7 0.5356 
2025 4 5 8 0.5357 
2025 4 5 9 0.5358 
2025 4 5 10 0.5359 
2025 4 5 11 0.5360 
2025 4 5 12 0.5360 
2025 4 5 13 0.5361 
2025 4 5 14 0.5362 
2025 4 5 15 0.5363 
2025 4 5 16 0.5364 
2025 4 5 17 0.5364 
2025 4 5 18 0.5365 
2025 4 5 19 0.5366 
2025 4 5 20 0.5367 
2025 4 5 21 0.5368 
2025 4 5 22 0.5368 
2025 4 5 23 0.5369 
2025 4 6 0 0.5370 
2025 4 6 1 0.5371 
2025 4 6 2 0.5372 
2025 4 6 3 0.5372 
2025 4 6 4 0.5373 
2025 4 6 5 0.5374 
2025 4 6 6 0.5375 
2025 4 6 7 0.5376 
2025 4 6 8 0.5376 
2025 4 6 9 0.5377 
2025 4 6 10 0.5378 
2025 4 6 11 0.5379 
2025 4 6 12 0.5380 
2025 4 6 13 0.5380 
2025 4 6 14 0.5381 
2025 4 6 15 0.5382 
2025 4 6 16 0.5383 
2025 4 6 17 0.5384 
2025 4 6 18 0.5384 
2025 4 6 19 0.5385 
2025 4 6 20 0.5386 
2025 4 6 21 0.5387 
2025 4 6 22 0.5388 
2025 4 6 23 0.5388 
2025 4 7 0 0.5389 
2025 4 7 1 0.5390 
2025 4 7 2 0.5391 
2025 4 7 3 0.5392 
2025 4 7 4 0.5392 
2025 4 7 5 0.5393 
2025 4 7 6 0.5394 
2025 4 7 7 0.5395 
2025 4 7 8 0.5396 
2025 4 7 9 0.5396 
2025 4 7 10 0.5397 
2025 4 7 11 0.5398 
2025 4 7 12 0.5399 
2025 4 7 13 0.5400 
2025 4 7 14 0.5400 
2025 4 7 15 0.5401 
2025 4 7 16 0.5402 
2025 4 7 17 0.5403 
2025 4 7 18 0.5404 
2025 4 7 19 0.5404 
2025 4 7 20 0.5405 
2025 4 7 21 0.5406 
2025 4 7 22 0.5407 
2025 4 7 23 0.5408 
2025 4 8 0 0.5408 
2025 4 8 1 0.5409 
2025 4 8 2 0.5410 
2025 4 8 3 0.5411 
2025 4 8 4 0.5412 
2025 4 8 5 0.5412 
2025 4 8 6 0.5413 
2025 4 8 7 0.5414 
2025 4 8 8 0.5415 
2025 4 8 9 0.5416 
2025 4 8 10 0.5416 
2025 4 8 11 0.5417 
2025 4 8 12 0.5418 
2025 4 8 13 0.5419 
2025 4 8 14 0.5420 
2025 4 8 15 0.5420 
2025 4 8 16 0.5421 
2025 4 8 17 0.5422 
2025 4 8 18 0.5423 
2025 4 8 19 0.5424 
2025 4 8 20 0.5424 
2025 4 8 21 0.5425 
2025 4 8 22 0.5426 
2025 4 8 23 0.5427 
2025 4 9 0 0.5427 
2025 4 9 1 0.5428 
2025 4 9 2 0.5429 
2025 4 9 3 0.5430 
2025 4 9 4 0.5431 
2025 4 9 5 0.5431 
2025 4 9 6 0.5432 
2025 4 9 7 0.5433 
2025 4 9 8 0.5434 
2025 4 9 9 0.5435 
2025 4 9 10 0.5435 
2025 4 9 11 0.5436 
2025 4 9 12 0.5437 
2025 4 9 13 0.5438 
2025 4 9 14 0.5439 
2025 4 9 15 0.5439 
2025 4 9 16 0.5440 
2025 4 9 17 0.5441 
2025 4 9 18 0.5442 
2025 4 9 19 0.5443 
2025 4 9 20 0.5443 
2025 4 9 21 0.5444 
2025 4 9 22 0.5445 
2025 4 9 23 0.5446 
2025 4 10 0 0.5447 
2025 4 10 1 0.5447 
2025 4 10 2 0.5448 
2025 4 10 3 0.5449 
2025 4 10 4 0.5450 
2025 4 10 5 0.5451 
2025 4 10 6 0.5451 
2025 4 10 7 0.5452 
2025 4 10 8 0.5453 
2025 4 10 9 0.5454 
2025 4 10 10 0.5455 
2025 4 10 11 0.5455 
2025 4 10 12 0.5456 
2025 4 10 13 0.5457 
2025 4 10 14 0.5458 
2025 4 10 15 0.5459 
2025 4 10 16 0.5459 
2025 4 10 17 0.5460 
2025 4 10 18 0.5461 
2025 4 10 19 0.5462 
2025 4 10 20 0.5463 
2025 4 10 21 0.5463 
2025 4 10 22 0.5464 
2025 4 10 23 0.5465 
2025 4 11 0 0.5466 
2025 4 11 1 0.5467 
2025 4 11 2 0.5467 
2025 4 11 3 0.5468 
2025 4 11 4 0.5469 
2025 4 11 5 0.5470 
2025 4 11 6 0.5471 
2025 4 11 7 0.5471 
2025 4 11 8 0.5472 
2025 4 11 9 0.5473 
2025 4 11 10 0.5474 
2025 4 11 11 0.5475 
2025 4 11 12 0.5475 
2025 4 11 13 0.5476 
2025 4 11 14 0.5477 
2025 4 11 15 0.5478 
2025 4 11 16 0.5479 
2025 4 11 17 0.5479 
2025 4 11 18 0.5480 
2025 4 11 19 0.5481 
2025 4 11 20 0.5482 
2025 4 11 21 0.5483 
2025 4 11 22 0.5483 
2025 4 11 23 0.5484 
2025 4 12 0 0.5485 
2025 4 12 1 0.5486 
2025 4 12 2 0.5487 
2025 4 12 3 0.5487 
2025 4 12 4 0.5488 
2025 4 12 5 0.5489 
2025 4 12 6 0.5490 
2025 4 12 7 0.5491 
2025 4 12 8 0.5491 
2025 4 12 9 0.5492 
2025 4 12 10 0.5493 
2025 4 12 11 0.5494 
2025 4 12 12 0.5495 
2025 4 12 13 0.5495 
2025 4 12 14 0.5496 
2025 4 12 15 0.5497 
2025 4 12 16 0.5498 
2025 4 12 17 0.5499 
2025 4 12 18 0.5499 
2025 4 12 19 0.5500 
2025 4 12 20 0.5501 
2025 4 12 21 0.5502 
2025 4 12 22 0.5502 
2025 4 12 23 0.5503 
2025 4 13 0 0.5504 
2025 4 13 1 0.5505 
2025 4 13 2 0.5506 
2025 4 13 3 0.5506 
2025 4 13 4 0.5507 
2025 4 13 5 0.5508 
2025 4 13 6 0.5509 
2025 4 13 7 0.5510 
2025 4 13 8 0.5510 
2025 4 13 9 0.5511 
2025 4 13 10 0.5512 
2025 4 13 11 0.5513 
2025 4 13 12 0.5514 
2025 4 13 13 0.5514 
2025 4 13 14 0.5515 
2025 4 13 15 0.5516 
2025 4 13 16 0.5517 
2025 4 13 17 0.5518 
2025 4 13 18 0.5518 
2025 4 13 19 0.5519 
2025 4 13 20 0.5520 
2025 4 13 21 0.5521 
2025 4 13 22 0.5522 
2025 4 13 23 0.5522 
2025 4 14 0 0.5523 
2025 4 14 1 0.5524 
2025 4 14 2 0.5525 
2025 4 14 3 0.5526 
2025 4 14 4 0.5526 
2025 4 14 5 0.5527 
2025 4 14 6 0.5528 
2025 4 14 7 0.5529 
2025 4 14 8 0.5530 
2025 4 14 9 0.5530 
2025 4 14 10 0.5531 
2025 4 14 11 0.5532 
2025 4 14 12 0.5533 
2025 4 14 13 0.5534 
2025 4 14 14 0.5534 
2025 4 14 15 0.5535 
2025 4 14 16 0.5536 
2025 4 14 17 0.5537 
2025 4 14 18 0.5538 
2025 4 14 19 0.5538 
2025 4 14 20 0.5539 
2025 4 14 21 0.5540 
2025 4 14 22 0.5541 
2025 4 14 23 0.5542 
2025 4 15 0 0.5542 
2025 4 15 1 0.5543 
2025 4 15 2 0.5544 
2025 4 15 3 0.5545 
2025 4 15 4 0.5546 
2025 4 15 5 0.5546 
2025 4 15 6 0.5547 
2025 4 15 7 0.5548 
2025 4 15 8 0.5549 
2025 4 15 9 0.5550 
2025 4 15 10 0.5550 
2025 4 15 11 0.5551 
2025 4 15 12 0.5552 
2025 4 15 13 0.5553 
2025 4 15 14 0.5554 
2025 4 15 15 0.5554 
2025 4 15 16 0.5555 
2025 4 15 17 0.5556 
2025 4 15 18 0.5557 
2025 4 15 19 0.5558 
2025 4 15 20 0.5558 
2025 4 15 21 0.5559 
2025 4 15 22 0.5560 
2025 4 15 23 0.5561 
2025 4 16 0 0.5562 
2025 4 16 1 0.5562 
2025 4 16 2 0.5563 
2025 4 16 3 0.5564 
2025 4 16 4 0.5565 
2025 4 16 5 0.5566 
2025 4 16 6 0.5566 
2025 4 16 7 0.5567 
2025 4 16 8 0.5568 
2025 4 16 9 0.5569 
2025 4 16 10 0.5570 
2025 4 16 11 0.5570 
2025 4 16 12 0.5571 
2025 4 16 13 0.5572 
2025 4 16 14 0.5573 
2025 4 16 15 0.5573 
2025 4 16 16 0.5574 
2025 4 16 17 0.5575 
2025 4 16 18 0.5576 
2025 4 16 19 0.5577 
2025 4 16 20 0.5577 
2025 4 16 21 0.5578 
2025 4 16 22 0.5579 
2025 4 16 23 0.5580 
2025 4 17 0 0.5581 
2025 4 17 1 0.5581 
2025 4 17 2 0.5582 
2025 4 17 3 0.5583 
2025 4 17 4 0.5584 
2025 4 17 5 0.5585 
2025 4 17 6 0.5585 
2025 4 17 7 0.5586 
2025 4 17 8 0.5587 
2025 4 17 9 0.5588 
2025 4 17 10 0.5589 
2025 4 17 11 0.5589 
2025 4 17 12 0.5590 
2025 4 17 13 0.5591 
2025 4 17 14 0.5592 
2025 4 17 15 0.5593 
2025 4 17 16 0.5593 
2025 4 17 17 0.5594 
2025 4 17 18 0.5595 
2025 4 17 19 0.5596 
2025 4 17 20 0.5597 
2025 4 17 21 0.5597 
2025 4 17 22 0.5598 
2025 4 17 23 0.5599 
2025 4 18 0 0.5600 
2025 4 18 1 0.5601 
2025 4 18 2 0.5601 
2025 4 18 3 0.5602 
2025 4 18 4 0.5603 
2025 4 18 5 0.5604 
2025 4 18 6 0.5605 
2025 4 18 7 0.5605 
2025 4 18 8 0.5606 
2025 4 18 9 0.5607 
2025 4 18 10 0.5608 
2025 4 18 11 0.5609 
2025 4 18 12 0.5609 
2025 4 18 13 0.5610 
2025 4 18 14 0.5611 
2025 4 18 15 0.5612 
2025 4 18 16 0.5613 
2025 4 18 17 0.5613 
2025 4 18 18 0.5614 
2025 4 18 19 0.5615 
2025 4 18 20 0.5616 
2025 4 18 21 0.5617 
2025 4 18 22 0.5617 
2025 4 18 23 0.5618 
2025 4 19 0 0.5619 
2025 4 19 1 0.5620 
2025 4 19 2 0.5621 
2025 4 19 3 0.5621 
2025 4 19 4 0.5622 
2025 4 19 5 0.5623 
2025 4 19 6 0.5624 
2025 4 19 7 0.5625 
2025 4 19 8 0.5625 
2025 4 19 9 0.5626 
2025 4 19 10 0.5627 
2025 4 19 11 0.5628 
2025 4 19 12 0.5629 
2025 4 19 13 0.5629 
2025 4 19 14 0.5630 
2025 4 19 15 0.5631 
2025 4 19 16 0.5632 
2025 4 19 17 0.5633 
2025 4 19 18 0.5633 
2025 4 19 19 0.5634 
2025 4 19 20 0.5635 
2025 4 19 21 0.5636 
2025 4 19 22 0.5637 
2025 4 19 23 0.5637 
2025 4 20 0 0.5638 
2025 4 20 1 0.5639 
2025 4 20 2 0.5640 
2025 4 20 3 0.5641 
2025 4 20 4 0.5641 
2025 4 20 5 0.5642 
2025 4 20 6 0.5643 
2025 4 20 7 0.5644 
2025 4 20 8 0.5645 
2025 4 20 9 0.5645 
2025 4 20 10 0.5646 
2025 4 20 11 0.5647 
2025 4 20 12 0.5648 
2025 4 20 13 0.5648 
2025 4 20 14 0.5649 
2025 4 20 15 0.5650 
2025 4 20 16 0.5651 
2025 4 20 17 0.5652 
2025 4 20 18 0.5652 
2025 4 20 19 0.5653 
2025 4 20 20 0.5654 
2025 4 20 21 0.5655 
2025 4 20 22 0.5656 
2025 4 20 23 0.5656 
2025 4 21 0 0.5657 
2025 4 21 1 0.5658 
2025 4 21 2 0.5659 
2025 4 21 3 0.5660 
2025 4 21 4 0.5660 
2025 4 21 5 0.5661 
2025 4 21 6 0.5662 
2025 4 21 7 0.5663 
2025 4 21 8 0.5664 
2025 4 21 9 0.5664 
2025 4 21 10 0.5665 
2025 4 21 11 0.5666 
2025 4 21 12 0.5667 
2025 4 21 13 0.5668 
2025 4 21 14 0.5668 
2025 4 21 15 0.5669 
2025 4 21 16 0.5670 
2025 4 21 17 0.5671 
2025 4 21 18 0.5672 
2025 4 21 19 0.5672 
2025 4 21 20 0.5673 
2025 4 21 21 0.5674 
2025 4 21 22 0.5675 
2025 4 21 23 0.5676 
2025 4 22 0 0.5676 
2025 4 22 1 0.5677 
2025 4 22 2 0.5678 
2025 4 22 3 0.5679 
2025 4 22 4 0.5680 
2025 4 22 5 0.5680 
2025 4 22 6 0.5681 
2025 4 22 7 0.5682 
2025 4 22 8 0.5683 
2025 4 22 9 0.5684 
2025 4 22 10 0.5684 
2025 4 22 11 0.5685 
2025 4 22 12 0.5686 
2025 4 22 13 0.5687 
2025 4 22 14 0.5688 
2025 4 22 15 0.5688 
2025 4 22 16 0.5689 
2025 4 22 17 0.5690 
2025 4 22 18 0.5691 
2025 4 22 19 0.5692 
2025 4 22 20 0.5692 
2025 4 22 21 0.5693 
2025 4 22 22 0.5694 
2025 4 22 23 0.5695 
2025 4 23 0 0.5696 
2025 4 23 1 0.5696 
2025 4 23 2 0.5697 
2025 4 23 3 0.5698 
2025 4 23 4 0.5699 
2025 4 23 5 0.5700 
2025 4 23 6 0.5700 
2025 4 23 7 0.5701 
2025 4 23 8 0.5702 
2025 4 23 9 0.5703 
2025 4 23 10 0.5704 
2025 4 23 11 0.5704 
2025 4 23 12 0.5705 
2025 4 23 13 0.5706 
2025 4 23 14 0.5707 
2025 4 23 15 0.5708 
2025 4 23 16 0.5708 
2025 4 23 17 0.5709 
2025 4 23 18 0.5710 
2025 4 23 19 0.5711 
2025 4 23 20 0.5712 
2025 4 23 21 0.5712 
2025 4 23 22 0.5713 
2025 4 23 23 0.5714 
2025 4 24 0 0.5715 
2025 4 24 1 0.5716 
2025 4 24 2 0.5716 
2025 4 24 3 0.5717 
2025 4 24 4 0.5718 
2025 4 24 5 0.5719 
2025 4 24 6 0.5719 
2025 4 24 7 0.5720 
2025 4 24 8 0.5721 
2025 4 24 9 0.5722 
2025 4 24 10 0.5723 
2025 4 24 11 0.5723 
2025 4 24 12 0.5724 
2025 4 24 13 0.5725 
2025 4 24 14 0.5726 
2025 4 24 15 0.5727 
2025 4 24 16 0.5727 
2025 4 24 17 0.5728 
2025 4 24 18 0.5729 
2025 4 24 19 0.5730 
2025 4 24 20 0.5731 
2025 4 24 21 0.5731 
2025 4 24 22 0.5732 
2025 4 24 23 0.5733 
2025 4 25 0 0.5734 
2025 4 25 1 0.5735 
2025 4 25 2 0.5735 
2025 4 25 3 0.5736 
2025 4 25 4 0.5737 
2025 4 25 5 0.5738 
2025 4 25 6 0.5739 
2025 4 25 7 0.5739 
2025 4 25 8 0.5740 
2025 4 25 9 0.5741 
2025 4 25 10 0.5742 
2025 4 25 11 0.5743 
2025 4 25 12 0.5743 
2025 4 25 13 0.5744 
2025 4 25 14 0.5745 
2025 4 25 15 0.5746 
2025 4 25 16 0.5747 
2025 4 25 17 0.5747 
2025 4 25 18 0.5748 
2025 4 25 19 0.5749 
2025 4 25 20 0.5750 
2025 4 25 21 0.5751 
2025 4 25 22 0.5751 
2025 4 25 23 0.5752 
2025 4 26 0 0.5753 
2025 4 26 1 0.5754 
2025 4 26 2 0.5755 
2025 4 26 3 0.5755 
2025 4 26 4 0.5756 
2025 4 26 5 0.5757 
2025 4 26 6 0.5758 
2025 4 26 7 0.5759 
2025 4 26 8 0.5759 
2025 4 26 9 0.5760 
2025 4 26 10 0.5761 
2025 4 26 11 0.5762 
2025 4 26 12 0.5763 
2025 4 26 13 0.5763 
2025 4 26 14 0.5764 
2025 4 26 15 0.5765 
2025 4 26 16 0.5766 
2025 4 26 17 0.5767 
2025 4 26 18 0.5767 
2025 4 26 19 0.5768 
2025 4 26 20 0.5769 
2025 4 26 21 0.5770 
2025 4 26 22 0.5771 
2025 4 26 23 0.5771 
2025 4 27 0 0.5772 
2025 4 27 1 0.5773 
2025 4 27 2 0.5774 
2025 4 27 3 0.5775 
2025 4 27 4 0.5775 
2025 4 27 5 0.5776 
2025 4 27 6 0.5777 
2025 4 27 7 0.5778 
2025 4 27 8 0.5779 
2025 4 27 9 0.5779 
2025 4 27 10 0.5780 
2025 4 27 11 0.5781 
2025 4 27 12 0.5782 
2025 4 27 13 0.5783 
2025 4 27 14 0.5783 
2025 4 27 15 0.5784 
2025 4 27 16 0.5785 
2025 4 27 17 0.5786 
2025 4 27 18 0.5787 
2025 4 27 19 0.5787 
2025 4 27 20 0.5788 
2025 4 27 21 0.5789 
2025 4 27 22 0.5790 
2025 4 27 23 0.5791 
2025 4 28 0 0.5791 
2025 4 28 1 0.5792 
2025 4 28 2 0.5793 
2025 4 28 3 0.5794 
2025 4 28 4 0.5794 
2025 4 28 5 0.5795 
2025 4 28 6 0.5796 
2025 4 28 7 0.5797 
2025 4 28 8 0.5798 
2025 4 28 9 0.5798 
2025 4 28 10 0.5799 
2025 4 28 11 0.5800 
2025 4 28 12 0.5801 
2025 4 28 13 0.5802 
2025 4 28 14 0.5802 
2025 4 28 15 0.5803 
2025 4 28 16 0.5804 
2025 4 28 17 0.5805 
2025 4 28 18 0.5806 
2025 4 28 19 0.5806 
2025 4 28 20 0.5807 
2025 4 28 21 0.5808 
2025 4 28 22 0.5809 
