CHANNEL node 11 HYNNEKLEIV
N_CASCADE_LINRES 2
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 7 31 0 13.9900 0.20046587 13.7265 0.0000 
2023 8 1 0 11.5900 0.16833618 11.9619 0.0000 
2023 8 2 0 13.6900 0.19587585 13.3713 0.0000 
2023 8 3 0 19.0900 0.27165555 18.2129 0.0000 
2023 8 4 0 18.3400 0.26454602 18.4223 0.0000 
2023 8 5 0 21.9400 0.31377571 21.3702 0.0000 
2023 8 6 0 21.4900 0.30972602 21.5369 0.0000 
2023 8 7 0 22.6900 0.32601591 22.5015 0.0000 
2023 8 8 0 12.7900 0.19011680 14.3629 0.0000 
2023 8 9 0 12.0400 0.17382614 12.2285 0.0000 
2023 8 10 0 10.9900 0.15888609 11.1629 0.0000 
2023 8 11 0 9.1900 0.13341616 9.4848 0.0000 
2023 8 12 0 20.2900 0.28551511 18.5296 0.0000 
2023 8 13 0 15.4900 0.22593631 16.1796 0.0000 
2023 8 14 0 16.8400 0.24168593 16.6577 0.0000 
2023 8 15 0 19.5400 0.27975577 19.0994 0.0000 
2023 8 16 0 21.3400 0.30621583 21.0337 0.0000 
2023 8 17 0 21.1900 0.30522600 21.2015 0.0000 
2023 8 18 0 17.2900 0.25131632 17.9140 0.0000 
2023 8 19 0 9.3400 0.13926668 10.6369 0.0000 
2023 8 20 0 21.7900 0.30630505 19.8567 0.0000 
2023 8 21 0 18.4900 0.26823617 18.9306 0.0000 
2023 8 22 0 12.1900 0.17931654 13.2192 0.0000 
2023 8 23 0 9.6400 0.14034625 10.0910 0.0000 
2023 8 24 0 14.4400 0.20505563 13.6910 0.0000 
2023 8 25 0 19.2400 0.27417557 18.4400 0.0000 
2023 8 26 0 14.7400 0.21495633 15.4254 0.0000 
2023 8 27 0 15.1900 0.21846600 15.1494 0.0000 
2023 8 28 0 15.3400 0.22080599 15.3129 0.0000 
2023 8 29 0 8.4400 0.12567656 9.5410 0.0000 
2023 8 30 0 17.8900 0.25194529 16.4286 0.0000 
2023 8 31 0 20.1400 0.28866575 19.7150 0.0000 
