CHANNEL node 2 VANAROSEN
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 5 8 0 3.2000 0.04608000 3.2000 0.0000 
2023 5 9 0 3.2000 0.04608000 3.2000 0.0000 
2023 5 10 0 3.2000 0.04608000 3.2000 0.0000 
2023 5 11 0 6.3500 0.08896664 5.8536 0.0000 
2023 5 12 0 12.6400 0.17703052 11.6207 0.0000 
2023 5 13 0 13.7000 0.19635452 13.4763 0.0000 
2023 5 14 0 13.5800 0.19563052 13.5884 0.0000 
2023 5 15 0 16.2500 0.23190533 15.8302 0.0000 
2023 5 16 0 20.1300 0.28678591 19.4948 0.0000 
2023 5 17 0 15.9800 0.23331303 16.5989 0.0000 
2023 5 18 0 12.1100 0.17748414 12.7562 0.0000 
2023 5 19 0 10.4200 0.15143230 10.7215 0.0000 
2023 5 20 0 10.2100 0.14721393 10.2588 0.0000 
2023 5 21 0 9.5800 0.13844978 9.6814 0.0000 
2023 5 22 0 9.1700 0.13237926 9.2403 0.0000 
2023 5 23 0 11.2700 0.16064519 10.9428 0.0000 
2023 5 24 0 11.8700 0.17042578 11.7568 0.0000 
2023 5 25 0 10.9900 0.15893807 11.1230 0.0000 
2023 5 26 0 11.4000 0.16385111 11.3431 0.0000 
2023 5 27 0 10.3300 0.14958607 10.4951 0.0000 
2023 5 28 0 8.1900 0.11963214 8.5367 0.0000 
2023 5 29 0 5.9500 0.08747052 6.3222 0.0000 
2023 5 30 0 4.9100 0.07155378 5.0942 0.0000 
2023 5 31 0 4.2200 0.06132518 4.3384 0.0000 
2023 6 1 0 3.6900 0.05356237 3.7798 0.0000 
2023 6 2 0 3.0500 0.04443037 3.1557 0.0000 
2023 6 3 0 2.5500 0.03712207 2.6346 0.0000 
2023 6 4 0 2.2800 0.03305141 2.3271 0.0000 
2023 6 5 0 2.0200 0.02929615 2.0635 0.0000 
2023 6 6 0 1.7400 0.02527970 1.7865 0.0000 
2023 6 7 0 1.4900 0.02165644 1.5319 0.0000 
2023 6 8 0 1.2800 0.01860059 1.3154 0.0000 
2023 6 9 0 1.0900 0.01584830 1.1219 0.0000 
2023 6 10 0 0.9200 0.01338430 0.9485 0.0000 
2023 6 11 0 0.7800 0.01134444 0.8036 0.0000 
2023 6 12 0 0.6800 0.00987259 0.6970 0.0000 
2023 6 13 0 0.6000 0.00870430 0.6135 0.0000 
2023 6 14 0 0.5100 0.00741585 0.5249 0.0000 
2023 6 15 0 0.4600 0.00666459 0.4687 0.0000 
2023 6 16 0 0.4300 0.00621630 0.4352 0.0000 
2023 6 17 0 0.3900 0.00564785 0.3966 0.0000 
2023 6 18 0 0.3700 0.00534430 0.3735 0.0000 
2023 6 19 0 0.3800 0.00546444 0.3786 0.0000 
2023 6 20 0 0.4200 0.00601644 0.4136 0.0000 
2023 6 21 0 0.6300 0.00890652 0.5966 0.0000 
2023 6 22 0 1.9600 0.02717659 1.7485 0.0000 
2023 6 23 0 1.4300 0.02098844 1.5016 0.0000 
2023 6 24 0 1.0000 0.01474548 1.0723 0.0000 
2023 6 25 0 0.7200 0.01059422 0.7680 0.0000 
2023 6 26 0 0.5800 0.00846607 0.6046 0.0000 
2023 6 27 0 0.5400 0.00780948 0.5476 0.0000 
2023 6 28 0 0.5500 0.00791274 0.5488 0.0000 
2023 6 29 0 0.5200 0.00751141 0.5246 0.0000 
2023 6 30 0 0.5200 0.00748844 0.5203 0.0000 
2023 7 1 0 0.4600 0.00667111 0.4695 0.0000 
2023 7 2 0 0.4600 0.00662489 0.4605 0.0000 
2023 7 3 0 0.4600 0.00662400 0.4600 0.0000 
2023 7 4 0 0.5600 0.00798548 0.5442 0.0000 
2023 7 5 0 0.5500 0.00792637 0.5507 0.0000 
2023 7 6 0 0.6400 0.00914548 0.6259 0.0000 
2023 7 7 0 0.8900 0.01261837 0.8498 0.0000 
2023 7 8 0 1.5500 0.02179807 1.4438 0.0000 
2023 7 9 0 1.6600 0.02380785 1.6367 0.0000 
2023 7 10 0 1.4600 0.02117941 1.4904 0.0000 
2023 7 11 0 1.3100 0.01898474 1.3354 0.0000 
2023 7 12 0 1.5400 0.02199763 1.5051 0.0000 
2023 7 13 0 1.3000 0.01890504 1.3358 0.0000 
2023 7 14 0 1.0600 0.01545600 1.0999 0.0000 
2023 7 15 0 1.2300 0.01758207 1.2054 0.0000 
2023 7 16 0 2.3400 0.03282192 2.1636 0.0000 
2023 7 17 0 3.3200 0.04702207 3.1556 0.0000 
2023 7 18 0 2.8400 0.04125837 2.9067 0.0000 
2023 7 19 0 3.2000 0.04580444 3.1474 0.0000 
2023 7 20 0 3.2000 0.04607467 3.1969 0.0000 
2023 7 21 0 3.2000 0.04608000 3.1999 0.0000 
2023 7 22 0 3.2000 0.04608000 3.2000 0.0000 
2023 7 23 0 3.2000 0.04608000 3.2000 0.0000 
2023 7 24 0 3.2000 0.04608000 3.2000 0.0000 
2023 7 25 0 3.2000 0.04608000 3.2000 0.0000 
2023 7 26 0 3.2000 0.04608000 3.2000 0.0000 
2023 7 27 0 3.2000 0.04608000 3.2000 0.0000 
2023 7 28 0 3.2000 0.04608000 3.2000 0.0000 
2023 7 29 0 3.2000 0.04608000 3.2000 0.0000 
2023 7 30 0 3.2000 0.04608000 3.2000 0.0000 
2023 7 31 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 1 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 2 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 3 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 4 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 5 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 6 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 7 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 8 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 9 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 10 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 11 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 12 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 13 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 14 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 15 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 16 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 17 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 18 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 19 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 20 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 21 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 22 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 23 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 24 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 25 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 26 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 27 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 28 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 29 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 30 0 3.2000 0.04608000 3.2000 0.0000 
2023 8 31 0 3.2000 0.04608000 3.2000 0.0000 
