CHANNEL node 8 DALSANA
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 6.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2023 6 16 0 1.7695 0.03865365 1.8304 0.0000 
2023 6 17 0 1.5711 0.03429550 1.6216 0.0000 
2023 6 18 0 1.4112 0.03077262 1.4520 0.0000 
2023 6 19 0 1.2883 0.02805088 1.3198 0.0000 
2023 6 20 0 1.2130 0.02633884 1.2328 0.0000 
2023 6 21 0 1.2360 0.02666072 1.2323 0.0000 
2023 6 22 0 1.7788 0.03747187 1.6537 0.0000 
2023 6 23 0 2.0643 0.04406246 1.9880 0.0000 
2023 6 24 0 2.0826 0.04493718 2.0724 0.0000 
2023 6 25 0 1.9535 0.04241986 1.9826 0.0000 
2023 6 26 0 1.7879 0.03891538 1.8285 0.0000 
2023 6 27 0 1.6461 0.03581184 1.6820 0.0000 
2023 6 28 0 1.5325 0.03330710 1.5615 0.0000 
2023 6 29 0 1.4366 0.03120346 1.4609 0.0000 
2023 6 30 0 1.3836 0.02998354 1.3977 0.0000 
2023 7 1 0 1.3218 0.02866194 1.3371 0.0000 
2023 7 2 0 1.2856 0.02783461 1.2951 0.0000 
2023 7 3 0 1.2561 0.02718493 1.2636 0.0000 
2023 7 4 0 1.3044 0.02809203 1.2939 0.0000 
2023 7 5 0 1.3428 0.02893417 1.3330 0.0000 
2023 7 6 0 1.4220 0.03057512 1.4030 0.0000 
2023 7 7 0 1.5733 0.03371510 1.5370 0.0000 
2023 7 8 0 1.9396 0.04124750 1.8525 0.0000 
2023 7 9 0 2.2911 0.04885446 2.2031 0.0000 
2023 7 10 0 2.4880 0.05337788 2.4356 0.0000 
2023 7 11 0 2.6173 0.05629764 2.5835 0.0000 
2023 7 12 0 2.9016 0.06217032 2.8336 0.0000 
2023 7 13 0 3.0018 0.06464922 2.9731 0.0000 
2023 7 14 0 2.9350 0.06350718 2.9482 0.0000 
2023 7 15 0 3.0086 0.06486103 2.9930 0.0000 
2023 7 16 0 3.8767 0.08221381 3.6759 0.0000 
2023 7 17 0 5.3474 0.11288649 4.9924 0.0000 
2023 7 18 0 6.1621 0.13160277 5.9455 0.0000 
2023 7 19 0 14.2001 0.29261320 12.3365 0.0000 
2023 7 20 0 13.0076 0.28264813 13.1229 0.0000 
2023 7 21 0 12.0662 0.26233682 12.3013 0.0000 
2023 7 22 0 11.3349 0.24616069 11.5221 0.0000 
2023 7 23 0 10.8021 0.23429538 10.9395 0.0000 
2023 7 24 0 10.3736 0.22484618 10.4830 0.0000 
2023 7 25 0 10.0135 0.21694410 10.1050 0.0000 
2023 7 26 0 9.7253 0.21058925 9.7989 0.0000 
2023 7 27 0 9.5200 0.20600574 9.5730 0.0000 
2023 7 28 0 9.5200 0.20564227 9.5242 0.0000 
2023 7 29 0 9.5200 0.20563200 9.5201 0.0000 
2023 7 30 0 9.5200 0.20563200 9.5200 0.0000 
2023 7 31 0 9.5200 0.20563200 9.5200 0.0000 
2023 8 1 0 4.7200 0.11035254 5.8228 0.0000 
2023 8 2 0 4.7200 0.10219210 4.8144 0.0000 
2023 8 3 0 4.7200 0.10195201 4.7228 0.0000 
2023 8 4 0 4.7200 0.10195200 4.7200 0.0000 
2023 8 5 0 4.7200 0.10195200 4.7200 0.0000 
